review_id,customer_id,product_id,order_id,rating,review_text
16649,1037,270,5576,1,"It was okay, nothing special."
16650,1037,394,5576,4,Absolutely loved it!
16651,1037,295,5576,4,Great quality for the price.
16652,1037,363,5576,3,Great quality for the price.
16653,1037,462,5576,5,Would not buy again.
16654,1901,409,5577,1,"It was okay, nothing special."
16655,1901,273,5577,1,"It was okay, nothing special."
16656,1901,43,5577,3,Exceeded my expectations.
16657,137,83,5578,4,"It was okay, nothing special."
16658,562,144,5579,1,Absolutely loved it!
16659,562,112,5579,1,Great quality for the price.
16660,468,422,5580,1,Great quality for the price.
16661,468,143,5580,4,"It was okay, nothing special."
16662,468,48,5580,4,Exactly what I was looking for!
16663,468,114,5580,3,Exactly what I was looking for!
16664,170,259,5581,2,Would not buy again.
16665,170,481,5581,4,Exactly what I was looking for!
16666,519,403,5582,5,Exactly what I was looking for!
16667,519,132,5582,3,Exactly what I was looking for!
16668,519,467,5582,5,Exceeded my expectations.
16669,519,171,5582,5,Absolutely loved it!
16670,908,144,5583,1,Would not buy again.
16671,908,154,5583,2,Would not buy again.
16672,908,434,5583,5,"It was okay, nothing special."
16673,908,374,5583,5,Great quality for the price.
16674,908,257,5583,1,Exceeded my expectations.
16675,1742,38,5584,3,Absolutely loved it!
16676,1742,429,5584,4,Great quality for the price.
16677,1742,363,5584,5,Absolutely loved it!
16678,19,290,5585,2,"It was okay, nothing special."
16679,19,323,5585,5,"It was okay, nothing special."
16680,773,293,5586,3,Absolutely loved it!
16681,1269,500,5587,1,Exactly what I was looking for!
16682,1269,142,5587,2,Absolutely loved it!
16683,1269,207,5587,2,Exactly what I was looking for!
16684,1269,368,5587,3,Exceeded my expectations.
16685,1269,384,5587,5,"It was okay, nothing special."
16686,1121,159,5588,3,Exceeded my expectations.
16687,1121,460,5588,3,Great quality for the price.
16688,221,174,5589,3,"It was okay, nothing special."
16689,221,46,5589,5,Would not buy again.
16690,790,180,5590,1,Exceeded my expectations.
16691,790,469,5590,5,Great quality for the price.
16692,1568,193,5591,4,Exceeded my expectations.
16693,1568,146,5591,2,Would not buy again.
16694,1606,174,5592,1,"It was okay, nothing special."
16695,1606,194,5592,4,"It was okay, nothing special."
16696,1606,322,5592,4,"It was okay, nothing special."
16697,1286,294,5593,2,Exactly what I was looking for!
16698,1286,433,5593,1,Exactly what I was looking for!
16699,1286,259,5593,3,"It was okay, nothing special."
16700,1286,339,5593,3,Would not buy again.
16701,252,398,5594,5,"It was okay, nothing special."
16702,250,272,5595,5,Exactly what I was looking for!
16703,250,186,5595,5,Exceeded my expectations.
16704,250,310,5595,1,Exactly what I was looking for!
16705,250,223,5595,2,Great quality for the price.
16706,250,387,5595,2,Exactly what I was looking for!
16707,1895,334,5596,3,Would not buy again.
16708,1895,259,5596,5,Great quality for the price.
16709,1914,481,5597,1,"It was okay, nothing special."
16710,1914,257,5597,4,Exactly what I was looking for!
16711,1914,114,5597,4,Absolutely loved it!
16712,1914,430,5597,2,Great quality for the price.
16713,311,399,5598,5,Great quality for the price.
16714,311,113,5598,5,Great quality for the price.
16715,311,422,5598,2,Would not buy again.
16716,311,410,5598,2,Great quality for the price.
16717,1450,235,5599,5,Exceeded my expectations.
16718,1450,76,5599,4,Would not buy again.
16719,1450,260,5599,5,Great quality for the price.
16720,1286,130,5600,4,Would not buy again.
16721,1286,410,5600,5,Would not buy again.
16722,1286,146,5600,2,"It was okay, nothing special."
16723,1286,234,5600,4,Exactly what I was looking for!
16724,1819,224,5601,2,Exceeded my expectations.
16725,1819,23,5601,4,Would not buy again.
16726,1819,140,5601,3,Great quality for the price.
16727,1819,33,5601,1,"It was okay, nothing special."
16728,1819,257,5601,3,Would not buy again.
16729,914,350,5602,1,Exactly what I was looking for!
16730,914,495,5602,1,Great quality for the price.
16731,448,99,5603,1,Great quality for the price.
16732,448,398,5603,1,Exactly what I was looking for!
16733,1436,253,5604,1,Exactly what I was looking for!
16734,1436,354,5604,1,Absolutely loved it!
16735,1436,376,5604,1,Absolutely loved it!
16736,1436,12,5604,5,Great quality for the price.
16737,1436,385,5604,1,Would not buy again.
16738,803,474,5605,3,Great quality for the price.
16739,803,65,5605,5,Great quality for the price.
16740,803,257,5605,4,Exceeded my expectations.
16741,803,421,5605,2,Absolutely loved it!
16742,42,337,5606,1,Exactly what I was looking for!
16743,42,336,5606,5,Great quality for the price.
16744,42,71,5606,1,"It was okay, nothing special."
16745,42,427,5606,1,Absolutely loved it!
16746,42,475,5606,4,Absolutely loved it!
16747,979,240,5607,4,Exactly what I was looking for!
16748,1628,114,5608,5,Would not buy again.
16749,1628,11,5608,1,Absolutely loved it!
16750,1628,373,5608,3,Exceeded my expectations.
16751,1628,432,5608,2,Great quality for the price.
16752,53,118,5609,1,"It was okay, nothing special."
16753,53,257,5609,4,Would not buy again.
16754,53,212,5609,2,"It was okay, nothing special."
16755,53,475,5609,4,"It was okay, nothing special."
16756,444,4,5610,3,"It was okay, nothing special."
16757,977,259,5611,1,"It was okay, nothing special."
16758,977,431,5611,2,Would not buy again.
16759,977,482,5611,5,"It was okay, nothing special."
16760,977,266,5611,5,Absolutely loved it!
16761,581,193,5612,3,Exceeded my expectations.
16762,581,383,5612,4,Exceeded my expectations.
16763,581,155,5612,2,Great quality for the price.
16764,581,129,5612,5,Absolutely loved it!
16765,605,450,5613,1,Absolutely loved it!
16766,605,169,5613,4,Absolutely loved it!
16767,605,2,5613,3,Great quality for the price.
16768,605,463,5613,2,Exactly what I was looking for!
16769,605,246,5613,4,Absolutely loved it!
16770,1857,260,5614,5,Absolutely loved it!
16771,126,344,5615,1,Absolutely loved it!
16772,1908,113,5616,2,Would not buy again.
16773,1908,91,5616,1,Exceeded my expectations.
16774,1908,31,5616,5,Great quality for the price.
16775,1897,163,5617,1,Would not buy again.
16776,1897,64,5617,4,Great quality for the price.
16777,1897,231,5617,4,Exceeded my expectations.
16778,206,463,5618,2,Great quality for the price.
16779,206,416,5618,5,Exceeded my expectations.
16780,206,158,5618,2,Absolutely loved it!
16781,466,76,5619,3,Exactly what I was looking for!
16782,466,261,5619,2,"It was okay, nothing special."
16783,466,25,5619,2,Exactly what I was looking for!
16784,466,430,5619,5,Absolutely loved it!
16785,640,436,5620,3,Would not buy again.
16786,1457,228,5621,2,Exactly what I was looking for!
16787,365,334,5622,1,Absolutely loved it!
16788,365,148,5622,2,"It was okay, nothing special."
16789,365,405,5622,5,"It was okay, nothing special."
16790,365,89,5622,4,Exceeded my expectations.
16791,365,270,5622,4,Exactly what I was looking for!
16792,1175,454,5623,2,Would not buy again.
16793,1175,265,5623,4,Exceeded my expectations.
16794,1175,261,5623,5,Exactly what I was looking for!
16795,1271,350,5624,3,Absolutely loved it!
16796,1271,265,5624,4,Great quality for the price.
16797,1271,409,5624,1,Exactly what I was looking for!
16798,111,397,5625,3,Absolutely loved it!
16799,111,267,5625,3,Great quality for the price.
16800,111,461,5625,3,Exceeded my expectations.
16801,1819,28,5626,1,"It was okay, nothing special."
16802,1819,1,5626,1,Exactly what I was looking for!
16803,1819,181,5626,1,"It was okay, nothing special."
16804,1367,467,5627,4,Great quality for the price.
16805,1367,264,5627,3,Exceeded my expectations.
16806,1367,257,5627,1,Exceeded my expectations.
16807,1367,166,5627,1,"It was okay, nothing special."
16808,845,485,5628,2,Would not buy again.
16809,845,344,5628,1,Exceeded my expectations.
16810,845,82,5628,2,Absolutely loved it!
16811,845,424,5628,1,Absolutely loved it!
16812,845,304,5628,1,"It was okay, nothing special."
16813,633,194,5629,2,Exceeded my expectations.
16814,633,397,5629,2,Absolutely loved it!
16815,633,65,5629,3,Exceeded my expectations.
16816,1423,429,5630,4,"It was okay, nothing special."
16817,1423,472,5630,3,Exceeded my expectations.
16818,829,253,5631,5,Exactly what I was looking for!
16819,829,262,5631,1,Great quality for the price.
16820,829,410,5631,2,Great quality for the price.
16821,829,466,5631,1,Exceeded my expectations.
16822,1411,2,5632,1,Great quality for the price.
16823,1411,262,5632,3,Would not buy again.
16824,1411,228,5632,1,Exceeded my expectations.
16825,1411,3,5632,1,Absolutely loved it!
16826,1411,486,5632,1,"It was okay, nothing special."
16827,112,390,5633,4,Great quality for the price.
16828,112,241,5633,3,"It was okay, nothing special."
16829,112,275,5633,5,Exactly what I was looking for!
16830,1432,443,5634,1,Would not buy again.
16831,1432,36,5634,2,Would not buy again.
16832,1432,44,5634,1,Exceeded my expectations.
16833,1432,322,5634,2,Exactly what I was looking for!
16834,1304,74,5635,1,Would not buy again.
16835,1304,365,5635,3,"It was okay, nothing special."
16836,1304,1,5635,5,Great quality for the price.
16837,1304,394,5635,4,Absolutely loved it!
16838,1304,342,5635,3,Absolutely loved it!
16839,1101,301,5636,5,Exceeded my expectations.
16840,1101,447,5636,1,Would not buy again.
16841,1101,348,5636,4,Would not buy again.
16842,1101,467,5636,3,Would not buy again.
16843,799,36,5637,1,Would not buy again.
16844,799,420,5637,4,Would not buy again.
16845,1719,77,5638,4,Great quality for the price.
16846,1719,499,5638,5,Would not buy again.
16847,1719,269,5638,3,Exceeded my expectations.
16848,1719,10,5638,1,Would not buy again.
16849,1719,263,5638,2,Exactly what I was looking for!
16850,1551,151,5639,4,Great quality for the price.
16851,1551,241,5639,4,"It was okay, nothing special."
16852,1551,449,5639,5,"It was okay, nothing special."
16853,1391,268,5640,3,Exceeded my expectations.
16854,1520,400,5641,5,Absolutely loved it!
16855,1520,146,5641,2,"It was okay, nothing special."
16856,463,374,5642,4,Great quality for the price.
16857,463,119,5642,5,"It was okay, nothing special."
16858,463,448,5642,3,Would not buy again.
16859,1006,34,5643,3,"It was okay, nothing special."
16860,1006,195,5643,4,Exceeded my expectations.
16861,125,29,5644,4,Absolutely loved it!
16862,125,449,5644,4,Absolutely loved it!
16863,125,141,5644,4,Exactly what I was looking for!
16864,1158,93,5645,1,Would not buy again.
16865,483,470,5646,3,Exactly what I was looking for!
16866,483,496,5646,4,Great quality for the price.
16867,483,387,5646,5,"It was okay, nothing special."
16868,76,20,5647,2,Great quality for the price.
16869,76,387,5647,3,"It was okay, nothing special."
16870,1463,359,5648,4,Great quality for the price.
16871,1463,419,5648,1,Exactly what I was looking for!
16872,1463,42,5648,3,"It was okay, nothing special."
16873,249,240,5649,4,Would not buy again.
16874,249,366,5649,3,Exactly what I was looking for!
16875,249,284,5649,3,"It was okay, nothing special."
16876,249,13,5649,4,Exceeded my expectations.
16877,561,473,5650,3,Exceeded my expectations.
16878,621,256,5651,1,Exactly what I was looking for!
16879,621,286,5651,4,Exceeded my expectations.
16880,621,360,5651,1,Absolutely loved it!
16881,1462,18,5652,2,Absolutely loved it!
16882,1462,432,5652,2,Absolutely loved it!
16883,1709,283,5653,4,Exactly what I was looking for!
16884,1709,77,5653,4,Great quality for the price.
16885,1709,224,5653,5,Great quality for the price.
16886,41,305,5654,2,"It was okay, nothing special."
16887,41,143,5654,3,Absolutely loved it!
16888,709,231,5655,2,Absolutely loved it!
16889,709,218,5655,4,Absolutely loved it!
16890,709,193,5655,4,Would not buy again.
16891,709,439,5655,5,Great quality for the price.
16892,1121,90,5656,4,Great quality for the price.
16893,1121,4,5656,2,Would not buy again.
16894,1841,116,5657,4,Great quality for the price.
16895,1841,465,5657,1,"It was okay, nothing special."
16896,1841,420,5657,2,Exactly what I was looking for!
16897,1841,477,5657,3,Exceeded my expectations.
16898,1432,176,5658,3,Absolutely loved it!
16899,1432,193,5658,3,Exactly what I was looking for!
16900,1432,397,5658,4,Great quality for the price.
16901,1432,3,5658,5,Absolutely loved it!
16902,1432,416,5658,3,Absolutely loved it!
16903,1485,59,5659,1,Would not buy again.
16904,1485,475,5659,4,Exceeded my expectations.
16905,1485,188,5659,5,"It was okay, nothing special."
16906,1485,494,5659,5,Great quality for the price.
16907,1485,246,5659,1,Exactly what I was looking for!
16908,1456,361,5660,4,Exactly what I was looking for!
16909,1456,65,5660,4,Exactly what I was looking for!
16910,1456,17,5660,2,Great quality for the price.
16911,1456,103,5660,2,Would not buy again.
16912,1456,192,5660,1,"It was okay, nothing special."
16913,1147,357,5661,2,"It was okay, nothing special."
16914,1147,236,5661,4,Absolutely loved it!
16915,1147,132,5661,5,Absolutely loved it!
16916,838,302,5662,2,Exactly what I was looking for!
16917,838,392,5662,5,Would not buy again.
16918,838,183,5662,4,Exceeded my expectations.
16919,995,400,5663,4,Exactly what I was looking for!
16920,995,191,5663,5,Absolutely loved it!
16921,995,71,5663,2,Would not buy again.
16922,995,424,5663,1,Exceeded my expectations.
16923,1259,395,5664,2,Would not buy again.
16924,1995,185,5665,2,Great quality for the price.
16925,1995,438,5665,2,Exceeded my expectations.
16926,1995,183,5665,1,Exceeded my expectations.
16927,1995,257,5665,3,Absolutely loved it!
16928,1659,368,5666,2,"It was okay, nothing special."
16929,1659,220,5666,4,"It was okay, nothing special."
16930,1659,11,5666,1,Would not buy again.
16931,1659,448,5666,4,Would not buy again.
16932,1659,279,5666,2,Great quality for the price.
16933,648,78,5667,4,"It was okay, nothing special."
16934,648,127,5667,2,Exceeded my expectations.
16935,1503,129,5668,4,Exceeded my expectations.
16936,1503,17,5668,3,Absolutely loved it!
16937,1503,152,5668,3,Would not buy again.
16938,1503,242,5668,3,Would not buy again.
16939,1974,40,5669,5,"It was okay, nothing special."
16940,1974,386,5669,4,Absolutely loved it!
16941,1974,429,5669,5,Exceeded my expectations.
16942,1974,220,5669,4,"It was okay, nothing special."
16943,261,228,5670,5,Would not buy again.
16944,261,111,5670,2,Exactly what I was looking for!
16945,27,290,5671,1,Would not buy again.
16946,1538,365,5672,2,Exceeded my expectations.
16947,1538,142,5672,3,Absolutely loved it!
16948,887,246,5673,2,Absolutely loved it!
16949,887,248,5673,3,Great quality for the price.
16950,924,35,5674,5,Great quality for the price.
16951,1896,75,5675,1,Exceeded my expectations.
16952,1896,377,5675,1,Exceeded my expectations.
16953,1896,154,5675,2,Exceeded my expectations.
16954,1896,19,5675,2,Great quality for the price.
